Date,Service,Direction,Langue,Record_count,Weeknum,Year,Month,Wkyear,Myear,,,,,Wkyear,Records,,,,Myear,Records
12-01-2022,SMS,direct,fr,10,3,2022,1,20223,20221,,,,,,,,,,,
12-01-2022,SMS,rappel,en,3,3,2022,1,20223,20221,,,,,,,,,,,
13-01-2022,SMS,rappel,fr,22,3,2022,1,20223,20221,,,,,,,,,,,
13-01-2022,Call,rappel,fr,72,3,2022,1,20223,20221,,,,,,,,,,,
13-01-2022,Chat,direct,fr,64,3,2022,1,20223,20221,,,,,,,,,,,
13-01-2022,SMS,direct,fr,9,3,2022,1,20223,20221,,,,,,,,,,,
13-01-2022,Call,direct,fr,19,3,2022,1,20223,20221,,,,,,,,,,,
13-01-2022,SMS,rappel,en,1,3,2022,1,20223,20221,,,,,,,,,,,
16-01-2022,SMS,rappel,fr,32,4,2022,1,20224,20221,,,,,,,,,,,
16-01-2022,Call,rappel,fr,93,4,2022,1,20224,20221,,,,,,,,,,,
16-01-2022,Chat,direct,fr,84,4,2022,1,20224,20221,,,,,,,,,,,
16-01-2022,Call,direct,fr,57,4,2022,1,20224,20221,,,,,,,,,,,
16-01-2022,SMS,direct,fr,6,4,2022,1,20224,20221,,,,,,,,,,,
16-01-2022,Call,direct,en,5,4,2022,1,20224,20221,,,,,,,,,,,
16-01-2022,SMS,rappel,en,2,4,2022,1,20224,20221,,,,,,,,,,,
17-01-2022,Call,rappel,fr,89,4,2022,1,20224,20221,,,,,,,,,,,
17-01-2022,Chat,direct,fr,63,4,2022,1,20224,20221,,,,,,,,,,,
17-01-2022,SMS,direct,fr,7,4,2022,1,20224,20221,,,,,,,,,,,
17-01-2022,SMS,rappel,fr,30,4,2022,1,20224,20221,,,,,,,,,,,
17-01-2022,Call,direct,fr,21,4,2022,1,20224,20221,,,,,,,,,,,
17-01-2022,SMS,rappel,en,1,4,2022,1,20224,20221,,,,,,,,,,,
18-01-2022,SMS,rappel,fr,30,4,2022,1,20224,20221,,,,,,,,,,,
18-01-2022,Call,rappel,fr,97,4,2022,1,20224,20221,,,,,,,,,,,
18-01-2022,Chat,direct,fr,88,4,2022,1,20224,20221,,,,,,,,,,,
18-01-2022,Call,direct,fr,17,4,2022,1,20224,20221,,,,,,,,,,,
18-01-2022,SMS,direct,fr,7,4,2022,1,20224,20221,,,,,,,,,,,
18-01-2022,SMS,rappel,en,1,4,2022,1,20224,20221,,,,,,,,,,,
19-01-2022,SMS,rappel,fr,44,4,2022,1,20224,20221,,,,,,,,,,,
19-01-2022,Chat,direct,fr,107,4,2022,1,20224,20221,,,,,,,,,,,
19-01-2022,Call,direct,fr,14,4,2022,1,20224,20221,,,,,,,,,,,
19-01-2022,Call,rappel,fr,87,4,2022,1,20224,20221,,,,,,,,,,,
19-01-2022,SMS,direct,fr,8,4,2022,1,20224,20221,,,,,,,,,,,
20-01-2022,Call,rappel,fr,71,4,2022,1,20224,20221,,,,,,,,,,,
20-01-2022,Call,direct,fr,24,4,2022,1,20224,20221,,,,,,,,,,,
20-01-2022,Chat,direct,fr,121,4,2022,1,20224,20221,,,,,,,,,,,
20-01-2022,SMS,rappel,fr,21,4,2022,1,20224,20221,,,,,,,,,,,
20-01-2022,SMS,direct,fr,8,4,2022,1,20224,20221,,,,,,,,,,,
20-01-2022,SMS,rappel,en,2,4,2022,1,20224,20221,,,,,,,,,,,
21-01-2022,Chat,direct,fr,2,4,2022,1,20224,20221,,,,,,,,,,,
21-01-2022,SMS,rappel,en,1,4,2022,1,20224,20221,,,,,,,,,,,
21-01-2022,SMS,direct,fr,1,4,2022,1,20224,20221,,,,,,,,,,,
23-01-2022,SMS,rappel,fr,39,5,2022,1,20225,20221,,,,,,,,,,,
23-01-2022,Call,rappel,fr,100,5,2022,1,20225,20221,,,,,,,,,,,
23-01-2022,Chat,direct,fr,79,5,2022,1,20225,20221,,,,,,,,,,,
23-01-2022,SMS,direct,fr,9,5,2022,1,20225,20221,,,,,,,,,,,
23-01-2022,Call,direct,fr,23,5,2022,1,20225,20221,,,,,,,,,,,
23-01-2022,SMS,rappel,en,3,5,2022,1,20225,20221,,,,,,,,,,,
24-01-2022,SMS,rappel,fr,22,5,2022,1,20225,20221,,,,,,,,,,,
24-01-2022,Call,rappel,fr,95,5,2022,1,20225,20221,,,,,,,,,,,
24-01-2022,Chat,direct,fr,83,5,2022,1,20225,20221,,,,,,,,,,,
24-01-2022,Call,direct,fr,21,5,2022,1,20225,20221,,,,,,,,,,,
24-01-2022,SMS,direct,fr,13,5,2022,1,20225,20221,,,,,,,,,,,
24-01-2022,SMS,rappel,en,1,5,2022,1,20225,20221,,,,,,,,,,,
24-01-2022,SMS,direct,en,6,5,2022,1,20225,20221,,,,,,,,,,,
25-01-2022,Call,rappel,fr,100,5,2022,1,20225,20221,,,,,,,,,,,
25-01-2022,Chat,direct,fr,90,5,2022,1,20225,20221,,,,,,,,,,,
25-01-2022,SMS,rappel,fr,28,5,2022,1,20225,20221,,,,,,,,,,,
25-01-2022,Call,direct,fr,27,5,2022,1,20225,20221,,,,,,,,,,,
25-01-2022,SMS,direct,fr,10,5,2022,1,20225,20221,,,,,,,,,,,
25-01-2022,Call,rappel,en,6,5,2022,1,20225,20221,,,,,,,,,,,
26-01-2022,SMS,rappel,fr,26,5,2022,1,20225,20221,,,,,,,,,,,
26-01-2022,Call,rappel,fr,83,5,2022,1,20225,20221,,,,,,,,,,,
26-01-2022,Chat,direct,fr,92,5,2022,1,20225,20221,,,,,,,,,,,
26-01-2022,SMS,direct,fr,7,5,2022,1,20225,20221,,,,,,,,,,,
26-01-2022,Call,direct,fr,30,5,2022,1,20225,20221,,,,,,,,,,,
26-01-2022,Call,rappel,en,2,5,2022,1,20225,20221,,,,,,,,,,,
27-01-2022,SMS,rappel,fr,29,5,2022,1,20225,20221,,,,,,,,,,,
27-01-2022,Call,rappel,fr,72,5,2022,1,20225,20221,,,,,,,,,,,
27-01-2022,Chat,direct,fr,75,5,2022,1,20225,20221,,,,,,,,,,,
27-01-2022,Call,direct,fr,22,5,2022,1,20225,20221,,,,,,,,,,,
27-01-2022,SMS,direct,fr,2,5,2022,1,20225,20221,,,,,,,,,,,
27-01-2022,SMS,rappel,en,1,5,2022,1,20225,20221,,,,,,,,,,,
28-01-2022,Call,rappel,fr,1,5,2022,1,20225,20221,,,,,,,,,,,
28-01-2022,Call,rappel,en,1,5,2022,1,20225,20221,,,,,,,,,,,
28-01-2022,Call,direct,fr,1,5,2022,1,20225,20221,,,,,,,,,,,
28-01-2022,Call,direct,en,2,5,2022,1,20225,20221,,,,,,,,,,,
30-01-2022,SMS,rappel,fr,24,6,2022,1,20226,20221,,,,,,,,,,,
30-01-2022,Call,rappel,fr,73,6,2022,1,20226,20221,,,,,,,,,,,
30-01-2022,Call,rappel,en,2,6,2022,1,20226,20221,,,,,,,,,,,
30-01-2022,Chat,direct,fr,97,6,2022,1,20226,20221,,,,,,,,,,,
30-01-2022,Call,direct,fr,20,6,2022,1,20226,20221,,,,,,,,,,,
30-01-2022,SMS,direct,fr,5,6,2022,1,20226,20221,,,,,,,,,,,
31-01-2022,Call,rappel,fr,92,6,2022,1,20226,20221,,,,,,,,,,,
31-01-2022,SMS,rappel,fr,38,6,2022,1,20226,20221,,,,,,,,,,,
31-01-2022,Call,direct,fr,23,6,2022,1,20226,20221,,,,,,,,,,,
31-01-2022,SMS,direct,fr,9,6,2022,1,20226,20221,,,,,,,,,,,
31-01-2022,Chat,direct,fr,110,6,2022,1,20226,20221,,,,,,,,,,,
01-02-2022,Call,rappel,fr,90,6,2022,2,20226,20222,,,,,,,,,,,
01-02-2022,Chat,direct,fr,107,6,2022,2,20226,20222,,,,,,,,,,,
01-02-2022,SMS,rappel,fr,34,6,2022,2,20226,20222,,,,,,,,,,,
01-02-2022,Call,direct,fr,32,6,2022,2,20226,20222,,,,,,,,,,,
01-02-2022,SMS,direct,fr,11,6,2022,2,20226,20222,,,,,,,,,,,
01-02-2022,Call,rappel,en,1,6,2022,2,20226,20222,,,,,,,,,,,
01-02-2022,SMS,rappel,en,1,6,2022,2,20226,20222,,,,,,,,,,,
02-02-2022,Chat,direct,fr,107,6,2022,2,20226,20222,,,,,,,,,,,
02-02-2022,Call,rappel,fr,97,6,2022,2,20226,20222,,,,,,,,,,,
02-02-2022,SMS,rappel,fr,37,6,2022,2,20226,20222,,,,,,,,,,,
02-02-2022,Call,direct,fr,42,6,2022,2,20226,20222,,,,,,,,,,,
02-02-2022,Call,rappel,en,2,6,2022,2,20226,20222,,,,,,,,,,,
02-02-2022,SMS,rappel,en,2,6,2022,2,20226,20222,,,,,,,,,,,
02-02-2022,SMS,direct,fr,5,6,2022,2,20226,20222,,,,,,,,,,,
03-02-2022,Chat,direct,fr,96,6,2022,2,20226,20222,,,,,,,,,,,
03-02-2022,SMS,rappel,fr,30,6,2022,2,20226,20222,,,,,,,,,,,
03-02-2022,Call,rappel,fr,79,6,2022,2,20226,20222,,,,,,,,,,,
03-02-2022,Call,direct,fr,33,6,2022,2,20226,20222,,,,,,,,,,,
03-02-2022,SMS,direct,fr,6,6,2022,2,20226,20222,,,,,,,,,,,
04-02-2022,Chat,direct,fr,38,6,2022,2,20226,20222,,,,,,,,,,,
04-02-2022,Call,rappel,fr,5,6,2022,2,20226,20222,,,,,,,,,,,
05-02-2022,Call,rappel,fr,18,6,2022,2,20226,20222,,,,,,,,,,,
05-02-2022,Chat,direct,fr,2,6,2022,2,20226,20222,,,,,,,,,,,
06-02-2022,SMS,rappel,fr,39,7,2022,2,20227,20222,,,,,,,,,,,
06-02-2022,Call,rappel,fr,67,7,2022,2,20227,20222,,,,,,,,,,,
06-02-2022,Call,direct,fr,22,7,2022,2,20227,20222,,,,,,,,,,,
06-02-2022,SMS,direct,fr,3,7,2022,2,20227,20222,,,,,,,,,,,
06-02-2022,Chat,direct,fr,74,7,2022,2,20227,20222,,,,,,,,,,,
06-02-2022,SMS,rappel,en,2,7,2022,2,20227,20222,,,,,,,,,,,
06-02-2022,Call,rappel,en,1,7,2022,2,20227,20222,,,,,,,,,,,
07-02-2022,Call,rappel,fr,90,7,2022,2,20227,20222,,,,,,,,,,,
07-02-2022,Call,rappel,en,3,7,2022,2,20227,20222,,,,,,,,,,,
07-02-2022,SMS,rappel,fr,32,7,2022,2,20227,20222,,,,,,,,,,,
07-02-2022,Chat,direct,fr,115,7,2022,2,20227,20222,,,,,,,,,,,
07-02-2022,Call,direct,fr,33,7,2022,2,20227,20222,,,,,,,,,,,
07-02-2022,SMS,direct,fr,7,7,2022,2,20227,20222,,,,,,,,,,,
08-02-2022,Call,rappel,fr,78,7,2022,2,20227,20222,,,,,,,,,,,
08-02-2022,Chat,direct,fr,111,7,2022,2,20227,20222,,,,,,,,,,,
08-02-2022,SMS,rappel,fr,35,7,2022,2,20227,20222,,,,,,,,,,,
08-02-2022,Call,direct,fr,26,7,2022,2,20227,20222,,,,,,,,,,,
08-02-2022,SMS,direct,fr,8,7,2022,2,20227,20222,,,,,,,,,,,
09-02-2022,Chat,direct,fr,119,7,2022,2,20227,20222,,,,,,,,,,,
09-02-2022,SMS,rappel,fr,34,7,2022,2,20227,20222,,,,,,,,,,,
09-02-2022,Call,rappel,fr,115,7,2022,2,20227,20222,,,,,,,,,,,
09-02-2022,Call,direct,fr,30,7,2022,2,20227,20222,,,,,,,,,,,
09-02-2022,Call,rappel,en,1,7,2022,2,20227,20222,,,,,,,,,,,
09-02-2022,SMS,direct,fr,4,7,2022,2,20227,20222,,,,,,,,,,,
09-02-2022,SMS,rappel,en,2,7,2022,2,20227,20222,,,,,,,,,,,
10-02-2022,Call,rappel,fr,84,7,2022,2,20227,20222,,,,,,,,,,,
10-02-2022,Call,direct,fr,28,7,2022,2,20227,20222,,,,,,,,,,,
10-02-2022,Chat,direct,fr,67,7,2022,2,20227,20222,,,,,,,,,,,
10-02-2022,SMS,rappel,fr,24,7,2022,2,20227,20222,,,,,,,,,,,
10-02-2022,SMS,direct,fr,8,7,2022,2,20227,20222,,,,,,,,,,,
10-02-2022,Call,rappel,en,1,7,2022,2,20227,20222,,,,,,,,,,,
10-02-2022,SMS,rappel,en,1,7,2022,2,20227,20222,,,,,,,,,,,
13-02-2022,SMS,rappel,fr,25,8,2022,2,20228,20222,,,,,,,,,,,
13-02-2022,Call,rappel,fr,112,8,2022,2,20228,20222,,,,,,,,,,,
13-02-2022,Chat,direct,fr,89,8,2022,2,20228,20222,,,,,,,,,,,
13-02-2022,SMS,rappel,en,1,8,2022,2,20228,20222,,,,,,,,,,,
13-02-2022,Call,direct,fr,20,8,2022,2,20228,20222,,,,,,,,,,,
13-02-2022,SMS,direct,fr,2,8,2022,2,20228,20222,,,,,,,,,,,
13-02-2022,Call,rappel,en,2,8,2022,2,20228,20222,,,,,,,,,,,
14-02-2022,Call,rappel,fr,76,8,2022,2,20228,20222,,,,,,,,,,,
14-02-2022,SMS,rappel,fr,29,8,2022,2,20228,20222,,,,,,,,,,,
14-02-2022,Call,direct,fr,25,8,2022,2,20228,20222,,,,,,,,,,,
14-02-2022,Chat,direct,fr,115,8,2022,2,20228,20222,,,,,,,,,,,
14-02-2022,SMS,direct,fr,2,8,2022,2,20228,20222,,,,,,,,,,,
14-02-2022,SMS,rappel,en,1,8,2022,2,20228,20222,,,,,,,,,,,
15-02-2022,Call,rappel,fr,83,8,2022,2,20228,20222,,,,,,,,,,,
15-02-2022,Chat,direct,fr,100,8,2022,2,20228,20222,,,,,,,,,,,
15-02-2022,Call,direct,fr,19,8,2022,2,20228,20222,,,,,,,,,,,
15-02-2022,SMS,rappel,fr,33,8,2022,2,20228,20222,,,,,,,,,,,
15-02-2022,SMS,direct,fr,8,8,2022,2,20228,20222,,,,,,,,,,,
15-02-2022,SMS,rappel,en,1,8,2022,2,20228,20222,,,,,,,,,,,
16-02-2022,SMS,rappel,fr,33,8,2022,2,20228,20222,,,,,,,,,,,
16-02-2022,SMS,rappel,en,2,8,2022,2,20228,20222,,,,,,,,,,,
16-02-2022,Call,rappel,fr,84,8,2022,2,20228,20222,,,,,,,,,,,
16-02-2022,Chat,direct,fr,105,8,2022,2,20228,20222,,,,,,,,,,,
16-02-2022,Call,direct,fr,29,8,2022,2,20228,20222,,,,,,,,,,,
16-02-2022,SMS,direct,fr,9,8,2022,2,20228,20222,,,,,,,,,,,
16-02-2022,Call,rappel,en,1,8,2022,2,20228,20222,,,,,,,,,,,
17-02-2022,Call,rappel,fr,69,8,2022,2,20228,20222,,,,,,,,,,,
17-02-2022,Call,direct,fr,25,8,2022,2,20228,20222,,,,,,,,,,,
17-02-2022,Chat,direct,fr,79,8,2022,2,20228,20222,,,,,,,,,,,
17-02-2022,SMS,rappel,fr,24,8,2022,2,20228,20222,,,,,,,,,,,
17-02-2022,SMS,direct,fr,8,8,2022,2,20228,20222,,,,,,,,,,,
17-02-2022,SMS,rappel,en,1,8,2022,2,20228,20222,,,,,,,,,,,
20-02-2022,SMS,rappel,fr,29,9,2022,2,20229,20222,,,,,,,,,,,
20-02-2022,Call,rappel,fr,83,9,2022,2,20229,20222,,,,,,,,,,,
20-02-2022,Chat,direct,fr,130,9,2022,2,20229,20222,,,,,,,,,,,
20-02-2022,Call,direct,fr,39,9,2022,2,20229,20222,,,,,,,,,,,
20-02-2022,SMS,direct,fr,6,9,2022,2,20229,20222,,,,,,,,,,,
21-02-2022,Call,rappel,fr,94,9,2022,2,20229,20222,,,,,,,,,,,
21-02-2022,Chat,direct,fr,107,9,2022,2,20229,20222,,,,,,,,,,,
21-02-2022,Call,direct,fr,39,9,2022,2,20229,20222,,,,,,,,,,,
21-02-2022,SMS,rappel,fr,33,9,2022,2,20229,20222,,,,,,,,,,,
21-02-2022,SMS,direct,fr,11,9,2022,2,20229,20222,,,,,,,,,,,
22-02-2022,Call,rappel,fr,88,9,2022,2,20229,20222,,,,,,,,,,,
22-02-2022,Chat,direct,fr,102,9,2022,2,20229,20222,,,,,,,,,,,
22-02-2022,SMS,rappel,fr,25,9,2022,2,20229,20222,,,,,,,,,,,
22-02-2022,Call,direct,fr,26,9,2022,2,20229,20222,,,,,,,,,,,
22-02-2022,SMS,rappel,en,1,9,2022,2,20229,20222,,,,,,,,,,,
22-02-2022,SMS,direct,fr,5,9,2022,2,20229,20222,,,,,,,,,,,
23-02-2022,Call,rappel,fr,77,9,2022,2,20229,20222,,,,,,,,,,,
23-02-2022,Chat,direct,fr,87,9,2022,2,20229,20222,,,,,,,,,,,
23-02-2022,SMS,rappel,fr,27,9,2022,2,20229,20222,,,,,,,,,,,
23-02-2022,Call,direct,fr,26,9,2022,2,20229,20222,,,,,,,,,,,
23-02-2022,SMS,direct,fr,10,9,2022,2,20229,20222,,,,,,,,,,,
23-02-2022,SMS,rappel,en,1,9,2022,2,20229,20222,,,,,,,,,,,
23-02-2022,Call,rappel,en,1,9,2022,2,20229,20222,,,,,,,,,,,
24-02-2022,SMS,rappel,fr,32,9,2022,2,20229,20222,,,,,,,,,,,
24-02-2022,Call,rappel,fr,52,9,2022,2,20229,20222,,,,,,,,,,,
24-02-2022,Chat,direct,fr,56,9,2022,2,20229,20222,,,,,,,,,,,
24-02-2022,Call,rappel,en,1,9,2022,2,20229,20222,,,,,,,,,,,
24-02-2022,SMS,direct,fr,4,9,2022,2,20229,20222,,,,,,,,,,,
24-02-2022,Call,direct,fr,27,9,2022,2,20229,20222,,,,,,,,,,,
24-02-2022,SMS,rappel,en,1,9,2022,2,20229,20222,,,,,,,,,,,
27-02-2022,Call,rappel,fr,37,10,2022,2,202210,20222,,,,,,,,,,,
27-02-2022,Chat,direct,fr,50,10,2022,2,202210,20222,,,,,,,,,,,
27-02-2022,SMS,direct,fr,7,10,2022,2,202210,20222,,,,,,,,,,,
27-02-2022,Call,direct,fr,25,10,2022,2,202210,20222,,,,,,,,,,,
27-02-2022,SMS,rappel,fr,10,10,2022,2,202210,20222,,,,,,,,,,,
27-02-2022,SMS,rappel,en,1,10,2022,2,202210,20222,,,,,,,,,,,
28-02-2022,SMS,rappel,fr,10,10,2022,2,202210,20222,,,,,,,,,,,
28-02-2022,Chat,direct,fr,50,10,2022,2,202210,20222,,,,,,,,,,,
28-02-2022,Call,rappel,fr,57,10,2022,2,202210,20222,,,,,,,,,,,
28-02-2022,Call,direct,fr,9,10,2022,2,202210,20222,,,,,,,,,,,
28-02-2022,SMS,direct,fr,5,10,2022,2,202210,20222,,,,,,,,,,,
28-02-2022,SMS,rappel,en,3,10,2022,2,202210,20222,,,,,,,,,,,
01-03-2022,SMS,direct,fr,8,10,2022,3,202210,20223,,,,,,,,,,,
01-03-2022,Call,rappel,fr,31,10,2022,3,202210,20223,,,,,,,,,,,
01-03-2022,SMS,rappel,fr,17,10,2022,3,202210,20223,,,,,,,,,,,
01-03-2022,Chat,direct,fr,39,10,2022,3,202210,20223,,,,,,,,,,,
01-03-2022,Call,direct,fr,25,10,2022,3,202210,20223,,,,,,,,,,,
01-03-2022,Call,rappel,en,1,10,2022,3,202210,20223,,,,,,,,,,,
02-03-2022,Call,rappel,fr,46,10,2022,3,202210,20223,,,,,,,,,,,
02-03-2022,Chat,direct,fr,55,10,2022,3,202210,20223,,,,,,,,,,,
02-03-2022,Call,direct,fr,23,10,2022,3,202210,20223,,,,,,,,,,,
02-03-2022,SMS,rappel,fr,21,10,2022,3,202210,20223,,,,,,,,,,,
02-03-2022,SMS,direct,fr,6,10,2022,3,202210,20223,,,,,,,,,,,
02-03-2022,SMS,rappel,en,1,10,2022,3,202210,20223,,,,,,,,,,,
03-03-2022,Call,rappel,fr,38,10,2022,3,202210,20223,,,,,,,,,,,
03-03-2022,Chat,direct,fr,36,10,2022,3,202210,20223,,,,,,,,,,,
03-03-2022,SMS,rappel,fr,22,10,2022,3,202210,20223,,,,,,,,,,,
03-03-2022,SMS,rappel,en,2,10,2022,3,202210,20223,,,,,,,,,,,
03-03-2022,SMS,direct,fr,6,10,2022,3,202210,20223,,,,,,,,,,,
03-03-2022,Call,direct,fr,1,10,2022,3,202210,20223,,,,,,,,,,,
06-03-2022,Call,rappel,fr,50,11,2022,3,202211,20223,,,,,,,,,,,
06-03-2022,Chat,direct,fr,75,11,2022,3,202211,20223,,,,,,,,,,,
06-03-2022,Call,direct,fr,12,11,2022,3,202211,20223,,,,,,,,,,,
06-03-2022,SMS,rappel,fr,18,11,2022,3,202211,20223,,,,,,,,,,,
06-03-2022,SMS,direct,fr,5,11,2022,3,202211,20223,,,,,,,,,,,
06-03-2022,SMS,rappel,en,1,11,2022,3,202211,20223,,,,,,,,,,,
07-03-2022,Call,rappel,fr,95,11,2022,3,202211,20223,,,,,,,,,,,
07-03-2022,Chat,direct,fr,76,11,2022,3,202211,20223,,,,,,,,,,,
07-03-2022,Call,direct,fr,26,11,2022,3,202211,20223,,,,,,,,,,,
07-03-2022,SMS,rappel,fr,25,11,2022,3,202211,20223,,,,,,,,,,,
07-03-2022,SMS,rappel,en,1,11,2022,3,202211,20223,,,,,,,,,,,
08-03-2022,Call,direct,fr,24,11,2022,3,202211,20223,,,,,,,,,,,
08-03-2022,Call,rappel,fr,60,11,2022,3,202211,20223,,,,,,,,,,,
08-03-2022,Chat,direct,fr,66,11,2022,3,202211,20223,,,,,,,,,,,
08-03-2022,SMS,rappel,fr,16,11,2022,3,202211,20223,,,,,,,,,,,
08-03-2022,SMS,rappel,en,1,11,2022,3,202211,20223,,,,,,,,,,,
09-03-2022,Call,direct,fr,25,11,2022,3,202211,20223,,,,,,,,,,,
09-03-2022,Call,rappel,fr,70,11,2022,3,202211,20223,,,,,,,,,,,
09-03-2022,Chat,direct,fr,71,11,2022,3,202211,20223,,,,,,,,,,,
09-03-2022,SMS,rappel,fr,28,11,2022,3,202211,20223,,,,,,,,,,,
09-03-2022,SMS,rappel,en,1,11,2022,3,202211,20223,,,,,,,,,,,
10-03-2022,Call,direct,fr,20,11,2022,3,202211,20223,,,,,,,,,,,
10-03-2022,Call,rappel,fr,75,11,2022,3,202211,20223,,,,,,,,,,,
10-03-2022,Chat,direct,fr,75,11,2022,3,202211,20223,,,,,,,,,,,
10-03-2022,SMS,rappel,fr,32,11,2022,3,202211,20223,,,,,,,,,,,
10-03-2022,SMS,rappel,en,2,11,2022,3,202211,20223,,,,,,,,,,,
13-03-2022,Call,rappel,fr,64,12,2022,3,202212,20223,,,,,,,,,,,
13-03-2022,Chat,direct,fr,99,12,2022,3,202212,20223,,,,,,,,,,,
13-03-2022,SMS,rappel,fr,19,12,2022,3,202212,20223,,,,,,,,,,,
13-03-2022,Call,direct,fr,10,12,2022,3,202212,20223,,,,,,,,,,,
14-03-2022,Call,direct,fr,25,12,2022,3,202212,20223,,,,,,,,,,,
14-03-2022,SMS,rappel,fr,45,12,2022,3,202212,20223,,,,,,,,,,,
14-03-2022,Call,rappel,fr,91,12,2022,3,202212,20223,,,,,,,,,,,
14-03-2022,Chat,direct,fr,111,12,2022,3,202212,20223,,,,,,,,,,,
14-03-2022,SMS,rappel,en,2,12,2022,3,202212,20223,,,,,,,,,,,
14-03-2022,Call,rappel,en,1,12,2022,3,202212,20223,,,,,,,,,,,
15-03-2022,Call,rappel,fr,75,12,2022,3,202212,20223,,,,,,,,,,,
15-03-2022,Chat,direct,fr,108,12,2022,3,202212,20223,,,,,,,,,,,
15-03-2022,Call,direct,fr,22,12,2022,3,202212,20223,,,,,,,,,,,
15-03-2022,SMS,rappel,fr,29,12,2022,3,202212,20223,,,,,,,,,,,
15-03-2022,SMS,rappel,en,1,12,2022,3,202212,20223,,,,,,,,,,,
16-03-2022,Chat,direct,fr,104,12,2022,3,202212,20223,,,,,,,,,,,
16-03-2022,SMS,rappel,fr,26,12,2022,3,202212,20223,,,,,,,,,,,
16-03-2022,Call,rappel,fr,71,12,2022,3,202212,20223,,,,,,,,,,,
16-03-2022,Call,direct,fr,25,12,2022,3,202212,20223,,,,,,,,,,,
17-03-2022,SMS,rappel,fr,26,12,2022,3,202212,20223,,,,,,,,,,,
17-03-2022,Call,rappel,fr,82,12,2022,3,202212,20223,,,,,,,,,,,
17-03-2022,Chat,direct,fr,93,12,2022,3,202212,20223,,,,,,,,,,,
17-03-2022,Call,direct,fr,11,12,2022,3,202212,20223,,,,,,,,,,,
17-03-2022,Call,rappel,en,1,12,2022,3,202212,20223,,,,,,,,,,,
20-03-2022,SMS,rappel,fr,24,13,2022,3,202213,20223,,,,,,,,,,,
20-03-2022,Call,rappel,fr,99,13,2022,3,202213,20223,,,,,,,,,,,
20-03-2022,Call,rappel,en,5,13,2022,3,202213,20223,,,,,,,,,,,
20-03-2022,Chat,direct,fr,74,13,2022,3,202213,20223,,,,,,,,,,,
20-03-2022,Call,direct,fr,13,13,2022,3,202213,20223,,,,,,,,,,,
20-03-2022,SMS,rappel,en,3,13,2022,3,202213,20223,,,,,,,,,,,
21-03-2022,SMS,rappel,fr,35,13,2022,3,202213,20223,,,,,,,,,,,
21-03-2022,Call,rappel,fr,98,13,2022,3,202213,20223,,,,,,,,,,,
21-03-2022,Chat,direct,fr,91,13,2022,3,202213,20223,,,,,,,,,,,
21-03-2022,Call,direct,fr,23,13,2022,3,202213,20223,,,,,,,,,,,
21-03-2022,SMS,rappel,en,5,13,2022,3,202213,20223,,,,,,,,,,,
21-03-2022,Call,rappel,en,2,13,2022,3,202213,20223,,,,,,,,,,,
22-03-2022,Call,direct,fr,27,13,2022,3,202213,20223,,,,,,,,,,,
22-03-2022,SMS,rappel,fr,24,13,2022,3,202213,20223,,,,,,,,,,,
22-03-2022,Chat,direct,fr,102,13,2022,3,202213,20223,,,,,,,,,,,
22-03-2022,Call,rappel,fr,87,13,2022,3,202213,20223,,,,,,,,,,,
22-03-2022,Call,rappel,en,3,13,2022,3,202213,20223,,,,,,,,,,,
23-03-2022,Call,rappel,fr,105,13,2022,3,202213,20223,,,,,,,,,,,
23-03-2022,Chat,direct,fr,79,13,2022,3,202213,20223,,,,,,,,,,,
23-03-2022,Call,direct,fr,15,13,2022,3,202213,20223,,,,,,,,,,,
23-03-2022,SMS,rappel,fr,24,13,2022,3,202213,20223,,,,,,,,,,,
24-03-2022,Call,rappel,fr,65,13,2022,3,202213,20223,,,,,,,,,,,
24-03-2022,Chat,direct,fr,76,13,2022,3,202213,20223,,,,,,,,,,,
24-03-2022,Call,direct,fr,13,13,2022,3,202213,20223,,,,,,,,,,,
24-03-2022,SMS,rappel,fr,12,13,2022,3,202213,20223,,,,,,,,,,,
24-03-2022,Call,rappel,en,2,13,2022,3,202213,20223,,,,,,,,,,,
27-03-2022,SMS,rappel,fr,40,14,2022,3,202214,20223,,,,,,,,,,,
27-03-2022,Chat,direct,fr,104,14,2022,3,202214,20223,,,,,,,,,,,
27-03-2022,Call,direct,fr,24,14,2022,3,202214,20223,,,,,,,,,,,
27-03-2022,Call,rappel,fr,87,14,2022,3,202214,20223,,,,,,,,,,,
27-03-2022,SMS,rappel,en,1,14,2022,3,202214,20223,,,,,,,,,,,
28-03-2022,Call,direct,fr,35,14,2022,3,202214,20223,,,,,,,,,,,
28-03-2022,SMS,rappel,fr,34,14,2022,3,202214,20223,,,,,,,,,,,
28-03-2022,Call,rappel,fr,127,14,2022,3,202214,20223,,,,,,,,,,,
28-03-2022,Chat,direct,fr,142,14,2022,3,202214,20223,,,,,,,,,,,
29-03-2022,Call,rappel,fr,107,14,2022,3,202214,20223,,,,,,,,,,,
29-03-2022,Chat,direct,fr,128,14,2022,3,202214,20223,,,,,,,,,,,
29-03-2022,Call,direct,fr,21,14,2022,3,202214,20223,,,,,,,,,,,
29-03-2022,SMS,rappel,fr,31,14,2022,3,202214,20223,,,,,,,,,,,
29-03-2022,Call,rappel,en,1,14,2022,3,202214,20223,,,,,,,,,,,
